 DZ.    TZ.  QZ. 
-0.06	-0.01	-0.01
-0.14	-0.02	-0.03
-0.19	-0.04	-0.03
-0.21	-0.05	-0.03
-0.31	-0.07	-0.04
-0.28	-0.06	-0.04
-0.25	-0.05	-0.04
-0.23	-0.05	-0.03
-0.18	-0.15	-0.05
-0.27	-0.11	-0.04
-0.27	-0.08	-0.04
-0.36	-0.09	-0.05
-0.25	-0.07	-0.04
-1.02	-0.58	-0.24
-0.66	-0.35	-0.15
-0.57	-0.25	-0.11
-0.55	-0.20	-0.09
-0.51	-0.21	-0.11
-0.53	-0.18	-0.09
-0.53	-0.17	-0.09
