-0.28	-0.22	-0.23	-0.21
-0.79	-0.67	-0.67	-0.65
-1.04	-0.89	-0.88	-0.85
-1.06	-0.90	-0.88	-0.85
-1.21	-0.97	-0.94	-0.90
-1.19	-0.98	-0.96	-0.92
-1.14	-0.95	-0.93	-0.89
-1.07	-0.89	-0.88	-0.84
-1.62	-1.61	-1.56	-1.54
-1.54	-1.43	-1.39	-1.36
-1.25	-1.11	-1.08	-1.05
-1.37	-1.13	-1.10	-1.05
-1.18	-1.02	-0.99	-0.96
-1.95	-1.73	-1.56	-1.44
-1.73	-1.53	-1.39	-1.29
-1.57	-1.33	-1.23	-1.14
-1.47	-1.19	-1.10	-1.03
-1.68	-1.44	-1.36	-1.27
-1.66	-1.36	-1.29	-1.21
-1.69	-1.38	-1.31	-1.23
