-0.04	-0.01	-0.01
-0.10	-0.03	-0.02
-0.13	-0.04	-0.03
-0.15	-0.04	-0.02
-0.25	-0.06	-0.03
-0.21	-0.06	-0.03
-0.18	-0.05	-0.03
-0.17	-0.04	-0.02
-0.10	-0.16	-0.04
-0.19	-0.10	-0.03
-0.21	-0.08	-0.03
-0.29	-0.09	-0.04
-0.19	-0.06	-0.03
-0.62	-0.37	-0.11
-0.40	-0.21	-0.06
-0.36	-0.14	-0.05
-0.37	-0.12	-0.05
-0.33	-0.13	-0.06
-0.37	-0.12	-0.05
-0.37	-0.11	-0.05
