-0.08	-0.01	-0.02
-0.31	-0.08	-0.07
-0.53	-0.15	-0.10
-0.74	-0.21	-0.12
-1.48	-0.39	-0.21
-1.28	-0.35	-0.20
-1.11	-0.29	-0.18
-1.01	-0.26	-0.15
-0.10	-0.16	-0.04
-0.39	-0.19	-0.06
-0.62	-0.23	-0.08
-1.73	-0.51	-0.25
-1.15	-0.39	-0.19
-0.62	-0.37	-0.11
-0.79	-0.41	-0.13
-1.08	-0.41	-0.15
-1.50	-0.50	-0.18
-1.32	-0.53	-0.23
-1.85	-0.59	-0.26
-2.23	-0.67	-0.31
