0.04	0.11	0.10	0.13
-0.30	-0.06	-0.05	0.01
-0.60	-0.23	-0.18	-0.08
-0.87	-0.33	-0.25	-0.13
-1.56	-0.46	-0.28	-0.07
-2.22	-1.30	-1.15	-0.94
-0.47	0.35	0.46	0.64
0.48	1.23	1.34	1.48
-1.93	-1.98	-1.87	-1.82
-2.34	-2.14	-2.01	-1.95
-2.11	-1.71	-1.57	-1.49
-2.24	-1.02	-0.75	-0.50
-2.52	-1.76	-1.57	-1.37
-2.36	-2.11	-1.85	-1.74
-2.52	-2.14	-1.85	-1.73
-2.63	-1.97	-1.70	-1.55
-2.54	-1.54	-1.23	-1.05
-2.52	-1.73	-1.43	-1.20
-2.53	-1.26	-0.94	-0.68
-2.64	-1.08	-0.72	-0.41
