 Distance          E(SCAN)         E(DC-SCAN)       E(CCSD(T))       Error SCAN      Error DC-SCAN   |Error SCAN|    |Error DC-SCAN|
2.781339372	-4.054762355	-3.492150336	-3.49876804	-0.555994316	0.006617704	0.555994316	0.006617704
2.789698516	-4.564174161	-4.102785619	-4.10028313	-0.463891031	-0.002502489	0.463891031	0.002502489
2.791231823	-4.503876822	-3.91114437	-3.868688617	-0.635188204	-0.042455753	0.635188204	0.042455753
2.791907049	-4.960565322	-4.290655538	-4.279516539	-0.681048783	-0.011138999	0.681048783	0.011138999
2.796336537	-4.444470544	-3.898443588	-3.943751837	-0.500718708	0.045308249	0.500718708	0.045308249
2.800718559	-3.908483732	-3.271424045	-3.218899025	-0.689584707	-0.05252502	0.689584707	0.05252502
2.817143153	-4.601931378	-3.978363134	-3.964240596	-0.637690782	-0.014122538	0.637690782	0.014122538
2.81858648	-3.034106416	-2.23740844	-2.203875729	-0.830230687	-0.03353271	0.830230687	0.03353271
2.821198088	-2.722228168	-1.897486815	-1.788330627	-0.933897541	-0.109156188	0.933897541	0.109156188
2.828621351	-4.878637746	-4.407497714	-4.484558771	-0.394078975	0.077061057	0.394078975	0.077061057
2.834864312	-5.024822243	-4.477885399	-4.542550816	-0.482271427	0.064665417	0.482271427	0.064665417
2.852659478	-3.063109882	-2.688336407	-2.708667083	-0.354442799	0.020330676	0.354442799	0.020330676
2.85511143	-5.363852806	-4.770455195	-4.790105592	-0.573747214	0.019650397	0.573747214	0.019650397
2.866063755	-4.352992282	-3.939263049	-4.054899325	-0.298092957	0.115636277	0.298092957	0.115636277
2.866192419	-4.771264682	-4.194514885	-4.286423172	-0.48484151	0.091908287	0.48484151	0.091908287
2.866226745	-4.79245566	-4.196660965	-4.225272253	-0.567183408	0.028611287	0.567183408	0.028611287
2.884771528	-3.978149781	-3.329217624	-3.306485049	-0.671664733	-0.022732575	0.671664733	0.022732575
2.891867387	-3.28533592	-2.950848522	-2.975876983	-0.309458937	0.025028461	0.309458937	0.025028461
2.895310317	-3.905088908	-3.258949166	-3.289268547	-0.615820362	0.030319381	0.615820362	0.030319381
2.895770897	-3.88151967	-3.418945136	-3.510153641	-0.37136603	0.091208505	0.37136603	0.091208505
2.899204323	-5.155777096	-4.580665098	-4.660633649	-0.495143447	0.079968552	0.495143447	0.079968552
2.907108092	-3.768241746	-3.36866284	-3.456057204	-0.312184542	0.087394364	0.312184542	0.087394364
2.929141586	-4.183025195	-3.724516919	-3.826792309	-0.356232885	0.102275391	0.356232885	0.102275391
2.939248951	-2.045905243	-1.553260478	-1.54212232	-0.503782923	-0.011138157	0.503782923	0.011138157
2.939321279	-4.042494554	-3.634933734	-3.798747045	-0.243747509	0.163813311	0.243747509	0.163813311
2.941658468	-3.70296826	-3.336113948	-3.3543063	-0.348661959	0.018192353	0.348661959	0.018192353
2.951232895	-4.169797305	-3.899447603	-3.978304593	-0.191492712	0.078856991	0.191492712	0.078856991
2.95148854	-2.214209432	-1.896489075	-1.977967069	-0.236242363	0.081477994	0.236242363	0.081477994
2.95433882	-4.127992655	-3.67437895	-3.81661224	-0.311380415	0.142233291	0.311380415	0.142233291
2.958240894	-3.036616452	-2.753929923	-2.894432845	-0.142183607	0.140502922	0.142183607	0.140502922
2.958667965	-4.352634602	-3.898933045	-4.00040922	-0.352225383	0.101476175	0.352225383	0.101476175
2.965010481	-3.631250256	-3.198884005	-3.225644336	-0.40560592	0.026760332	0.40560592	0.026760332
2.972483487	-2.403478697	-2.061592968	-2.123999397	-0.2794793	0.062406429	0.2794793	0.062406429
2.978876541	-1.707357863	-1.059523846	-1.111582913	-0.595774949	0.052059067	0.595774949	0.052059067
2.995763122	-4.850186488	-4.385076818	-4.441987429	-0.408199059	0.056910612	0.408199059	0.056910612
2.997060741	-3.91393051	-3.417194386	-3.445874148	-0.468056363	0.028679762	0.468056363	0.028679762
3.028610602	-4.051147903	-3.673745165	-3.752494734	-0.29865317	0.078749568	0.29865317	0.078749568
3.029521221	-4.284355348	-3.843517725	-3.975660796	-0.308694552	0.13214307	0.308694552	0.13214307
3.035938119	-1.862747916	-1.150569127	-1.199948394	-0.662799522	0.049379267	0.662799522	0.049379267
3.037325952	-2.534728479	-2.138462821	-2.200902122	-0.333826357	0.062439301	0.333826357	0.062439301
3.04184832	-3.913968161	-3.394717013	-3.537638553	-0.376329608	0.14292154	0.376329608	0.14292154
3.052041462	-4.103544905	-3.623877025	-3.764904567	-0.338640338	0.141027542	0.338640338	0.141027542
3.055798109	-2.829055301	-2.569724656	-2.653902836	-0.175152464	0.08417818	0.175152464	0.08417818
3.067891799	-4.618271712	-4.255038128	-4.37948094	-0.238790772	0.124442813	0.238790772	0.124442813
3.082317817	0.525017955	0.736187284	0.608268014	-0.083250059	0.12791927	0.083250059	0.12791927
3.095351	-0.051468288	0.143630535	0.054119809	-0.105588097	0.089510726	0.105588097	0.089510726
3.122084101	-4.608281769	-4.14605864	-4.282644622	-0.325637147	0.136585982	0.325637147	0.136585982
3.154663501	-3.836439424	-3.550150993	-3.696486252	-0.139953172	0.146335259	0.139953172	0.146335259
3.180993764	-4.649615787	-4.19106986	-4.332721618	-0.316894168	0.141651758	0.316894168	0.141651758
3.191080695	-3.797408364	-3.429932819	-3.605275312	-0.192133053	0.175342493	0.192133053	0.175342493
3.192353632	0.071159521	0.38455634	0.267494503	-0.196334982	0.117061838	0.196334982	0.117061838
3.198474029	1.046459109	1.380965331	1.323364311	-0.276905202	0.057601021	0.276905202	0.057601021
3.215388485	-2.505122605	-2.092384835	-2.220934489	-0.284188116	0.128549654	0.284188116	0.128549654
3.216319177	-1.791287191	-1.54997233	-1.661110657	-0.130176534	0.111138327	0.130176534	0.111138327
3.219601656	-2.402355456	-2.161567702	-2.316827607	-0.085527848	0.155259905	0.085527848	0.155259905
3.221340015	-1.619148923	-1.407220308	-1.565618017	-0.053530906	0.158397709	0.053530906	0.158397709
3.268047952	-2.466756704	-2.225498319	-2.331798015	-0.134958689	0.106299696	0.134958689	0.106299696
3.282485418	-1.730004662	-1.293929833	-1.321358855	-0.408645807	0.027429022	0.408645807	0.027429022
3.284777964	0.025545891	0.231224516	0.147293305	-0.121747414	0.083931211	0.121747414	0.083931211
3.305483217	-1.883110583	-1.78524428	-1.897983329	0.014872746	0.112739049	0.014872746	0.112739049
3.322080081	-3.455773639	-3.294572852	-3.49782018	0.04204654	0.203247327	0.04204654	0.203247327
3.334861027	-0.439400627	-0.158922929	-0.219899422	-0.219501205	0.060976493	0.219501205	0.060976493
3.336235672	0.754184242	1.071390041	0.998284851	-0.244100609	0.07310519	0.244100609	0.07310519
3.346309661	-1.679471363	-1.540634996	-1.648070541	-0.031400821	0.107435545	0.031400821	0.107435545
3.390356868	-2.200046554	-1.907966215	-1.970444196	-0.229602358	0.062477981	0.229602358	0.062477981
3.390480995	0.22029331	0.401072377	0.320787683	-0.100494373	0.080284694	0.100494373	0.080284694
3.393588952	0.532886918	0.642286837	0.563312204	-0.030425287	0.078974633	0.030425287	0.078974633
3.400468382	-0.058025757	0.344238887	0.276041472	-0.334067229	0.068197415	0.334067229	0.068197415
3.401928337	-1.417291827	-1.323090176	-1.43311997	0.015828143	0.110029794	0.015828143	0.110029794
3.412070748	0.682139934	1.062975146	1.011365229	-0.329225295	0.051609917	0.329225295	0.051609917
3.42499829	-1.913607521	-1.799990741	-1.886648705	-0.026958816	0.086657964	0.026958816	0.086657964
3.437963495	-1.048234959	-0.975763945	-1.088982212	0.040747252	0.113218267	0.040747252	0.113218267
3.439189985	-0.672909276	-0.481355879	-0.619708026	-0.05320125	0.138352148	0.05320125	0.138352148
3.452848562	-2.138582047	-1.93932284	-2.021020217	-0.117561831	0.081697377	0.117561831	0.081697377
3.454180542	-1.229321506	-1.088841067	-1.223668723	-0.005652783	0.134827657	0.005652783	0.134827657
3.465790028	-0.672181366	-0.444759554	-0.526731126	-0.14545024	0.081971572	0.14545024	0.081971572
3.469343343	-0.76140687	-0.489638998	-0.546047564	-0.215359306	0.056408567	0.215359306	0.056408567
3.479060644	0.768786376	0.867004085	0.710832495	0.057953881	0.15617159	0.057953881	0.15617159
3.500045637	-0.421930777	-0.058151259	-0.188537833	-0.233392944	0.130386574	0.233392944	0.130386574
3.503579745	-1.28641855	-1.205457339	-1.312061539	0.025642989	0.1066042	0.025642989	0.1066042
3.5104495	-1.941519121	-1.699043368	-1.828334571	-0.11318455	0.129291203	0.11318455	0.129291203
3.526209431	-0.133063283	-0.061508432	-0.137307778	0.004244494	0.075799345	0.004244494	0.075799345
3.532143781	-1.346439786	-1.174602722	-1.250176215	-0.096263572	0.075573493	0.096263572	0.075573493
3.548633237	1.050744995	1.193710371	1.097981867	-0.047236871	0.095728504	0.047236871	0.095728504
3.559627553	-0.596114725	-0.442644849	-0.531252223	-0.064862502	0.088607374	0.064862502	0.088607374
3.637333491	-0.04672432	0.269615517	0.177764344	-0.224488664	0.091851173	0.224488664	0.091851173
3.638050949	0.45599824	0.794928401	0.70256983	-0.24657159	0.092358571	0.24657159	0.092358571
3.644997278	-1.541086803	-1.466419507	-1.568497759	0.027410956	0.102078252	0.027410956	0.102078252
3.694098176	0.059123898	0.409104493	0.32423842	-0.265114522	0.084866073	0.265114522	0.084866073
3.696558474	-1.579327201	-1.403624681	-1.469199286	-0.110127915	0.065574605	0.110127915	0.065574605
3.702499058	-0.637053412	-0.577220429	-0.688118012	0.0510646	0.110897583	0.0510646	0.110897583
3.704776523	-0.922444505	-0.756273847	-0.843343946	-0.079100559	0.087070099	0.079100559	0.087070099
3.708222596	-1.533650821	-1.292392436	-1.364225569	-0.169425252	0.071833133	0.169425252	0.071833133
3.730762819	-0.436231707	-0.252522172	-0.342086235	-0.094145471	0.089564063	0.094145471	0.089564063
3.737153124	-0.13214712	-0.075702686	-0.185394283	0.053247163	0.109691597	0.053247163	0.109691597
3.750425647	-1.400430661	-1.333626052	-1.438681261	0.0382506	0.105055209	0.0382506	0.105055209
3.768547678	-0.081268691	-0.01984811	-0.119345839	0.038077149	0.09949773	0.038077149	0.09949773
3.786373053	0.884034679	1.146891924	1.077258756	-0.193224077	0.069633168	0.193224077	0.069633168
3.797993927	-1.688501217	-1.571062908	-1.651402448	-0.037098769	0.080339541	0.037098769	0.080339541
3.807876501	-0.31131349	-0.02718369	-0.174531837	-0.136781653	0.147348147	0.136781653	0.147348147
3.810597097	1.377670909	1.484290963	1.384814708	-0.007143798	0.099476256	0.007143798	0.099476256
3.813475223	-1.165459916	-1.082534601	-1.17350255	0.008042635	0.090967949	0.008042635	0.090967949
3.841337022	-1.441915281	-1.296452419	-1.37571449	-0.066200791	0.079262071	0.066200791	0.079262071
3.842366341	-1.120680873	-0.98237789	-1.06007027	-0.060610603	0.077692381	0.060610603	0.077692381
3.853622985	0.278783423	0.339457269	0.229037329	0.049746095	0.11041994	0.049746095	0.11041994
3.882640432	1.145448654	1.222726387	1.085031471	0.060417183	0.137694916	0.060417183	0.137694916
3.905284732	-0.821842262	-0.664858336	-0.734191471	-0.087650792	0.069333135	0.087650792	0.069333135
3.911222873	-0.953656803	-0.790811942	-0.898440204	-0.055216598	0.107628262	0.055216598	0.107628262
3.916711073	-0.88966971	-0.779240676	-0.855454899	-0.034214812	0.076214222	0.034214812	0.076214222
3.921815153	0.570311555	0.786394279	0.72118368	-0.150872125	0.065210599	0.150872125	0.065210599
3.923249574	-1.543038356	-1.475455637	-1.560420899	0.017382543	0.084965263	0.017382543	0.084965263
3.923482974	-0.266691325	-0.200696203	-0.299183273	0.032491948	0.098487069	0.032491948	0.098487069
3.928331435	1.211889306	1.307333425	1.211506862	0.000382444	0.095826563	0.000382444	0.095826563
3.949245114	-0.991232042	-0.942405566	-1.023750081	0.032518039	0.081344514	0.032518039	0.081344514
3.953485642	-0.138491236	-0.017231397	-0.100310195	-0.038181042	0.083078797	0.038181042	0.083078797
3.963827241	-0.039438941	0.089457683	0.017913025	-0.057351966	0.071544658	0.057351966	0.071544658
3.976024688	0.020306191	0.075376381	-0.018037222	0.038343413	0.093413603	0.038343413	0.093413603
3.979423197	-1.41678982	-1.332722439	-1.421027762	0.004237942	0.088305323	0.004237942	0.088305323
3.987302832	0.630552419	0.721409447	0.649534001	-0.018981582	0.071875446	0.018981582	0.071875446
3.990775625	-0.338101849	-0.290825321	-0.374527179	0.036425329	0.083701857	0.036425329	0.083701857
3.997453621	-1.107578485	-1.071157863	-1.181685325	0.074106839	0.110527462	0.074106839	0.110527462
3.999920184	-1.792284931	-1.734585478	-1.866260409	0.073975478	0.13167493	0.073975478	0.13167493
4.006355111	-0.413409204	-0.251097726	-0.309919274	-0.103489931	0.058821547	0.103489931	0.058821547
4.051445895	0.877922742	1.080024565	0.980446465	-0.102523724	0.0995781	0.102523724	0.0995781
4.060872185	0.362166819	0.414450869	0.315275159	0.04689166	0.09917571	0.04689166	0.09917571
4.068617414	-0.789211794	-0.646993154	-0.711586166	-0.077625628	0.064593012	0.077625628	0.064593012
4.08030959	-0.54456486	-0.471033356	-0.565197112	0.020632252	0.094163756	0.020632252	0.094163756
4.09066181	-0.769520562	-0.672024488	-0.766781585	-0.002738976	0.094757097	0.002738976	0.094757097
4.090905411	-0.76416791	-0.726291467	-0.828149941	0.063982031	0.101858474	0.063982031	0.101858474
4.127306442	0.574327612	0.668510438	0.62779715	-0.053469537	0.040713288	0.053469537	0.040713288
4.135870387	0.31409963	0.351888222	0.258104535	0.055995095	0.093783687	0.055995095	0.093783687
4.139692382	-1.280865096	-1.246603104	-1.35350526	0.072640164	0.106902156	0.072640164	0.106902156
4.164722435	-0.276725194	-0.174736156	-0.240367006	-0.036358188	0.065630849	0.036358188	0.065630849
4.166814574	-1.207816773	-1.172117786	-1.248897966	0.041081193	0.07678018	0.041081193	0.07678018
4.170208648	0.306023589	0.360673348	0.275340256	0.030683333	0.085333092	0.030683333	0.085333092
4.178995715	-0.717562817	-0.678839236	-0.785614125	0.068051309	0.106774889	0.068051309	0.106774889
4.180440842	-0.985396208	-0.96114926	-1.066421335	0.081025127	0.105272074	0.081025127	0.105272074
4.182389418	-0.90149198	-0.860622318	-0.930889617	0.029397637	0.070267298	0.029397637	0.070267298
4.186756326	-0.049347308	0.023318234	-0.042639338	-0.00670797	0.065957572	0.00670797	0.065957572
4.195423768	-0.137305244	-0.082442132	-0.171160008	0.033854764	0.088717876	0.033854764	0.088717876
4.199162432	0.724452865	0.768202793	0.66637139	0.058081476	0.101831403	0.058081476	0.101831403
4.219158113	-0.606556475	-0.569131838	-0.650261131	0.043704656	0.081129293	0.043704656	0.081129293
4.226459304	-1.367160133	-1.3125292	-1.400499442	0.033339308	0.087970242	0.033339308	0.087970242
4.227753145	0.097539999	0.135912174	0.055833529	0.04170647	0.080078645	0.04170647	0.080078645
4.228874772	-0.721911454	-0.678519207	-0.748567129	0.026655675	0.070047922	0.026655675	0.070047922
4.230520038	0.862247567	0.931518285	0.861119437	0.00112813	0.070398849	0.00112813	0.070398849
4.237847533	0.158427197	0.189181413	0.109277402	0.049149796	0.079904012	0.049149796	0.079904012
4.241908427	-0.571227718	-0.532384911	-0.634564661	0.063336943	0.10217975	0.063336943	0.10217975
4.260717055	-0.321730139	-0.264250315	-0.322454075	0.000723936	0.05820376	0.000723936	0.05820376
4.271845981	-1.041056256	-1.007653952	-1.117216382	0.076160125	0.109562429	0.076160125	0.109562429
4.280719673	-0.818027008	-0.79936489	-0.879135574	0.061108566	0.079770684	0.061108566	0.079770684
4.281110574	-0.638546883	-0.615586329	-0.711030707	0.072483824	0.095444378	0.072483824	0.095444378
4.296981324	-1.029359489	-1.002389152	-1.08622449	0.056865001	0.083835338	0.056865001	0.083835338
4.328929443	-1.087655075	-1.055815268	-1.137240616	0.049585542	0.081425348	0.049585542	0.081425348
4.341549155	-0.848580421	-0.852063096	-0.927887191	0.07930677	0.075824095	0.07930677	0.075824095
4.361332884	-0.264407192	-0.242256125	-0.310173297	0.045766104	0.067917172	0.045766104	0.067917172
4.364528282	-0.905024855	-0.882672985	-0.957795488	0.052770632	0.075122503	0.052770632	0.075122503
4.366030418	-0.759938499	-0.728927005	-0.798162875	0.038224376	0.06923587	0.038224376	0.06923587
4.367568029	-0.81334579	-0.772520055	-0.859325182	0.045979392	0.086805127	0.045979392	0.086805127
4.383701849	0.051819693	0.093643168	0.029913006	0.021906687	0.063730162	0.021906687	0.063730162
4.384552097	-0.622363426	-0.610365454	-0.690437353	0.068073926	0.080071899	0.068073926	0.080071899
4.396802967	0.473706544	0.532874368	0.467992148	0.005714396	0.06488222	0.005714396	0.06488222
4.414468859	-0.862667998	-0.855018663	-0.940953932	0.078285934	0.085935269	0.078285934	0.085935269
4.422503745	-0.38835277	-0.357830732	-0.422223814	0.033871045	0.064393082	0.033871045	0.064393082
4.444861651	-0.839079934	-0.829121367	-0.913932176	0.074852242	0.084810809	0.074852242	0.084810809
4.449333859	-0.760779361	-0.752132287	-0.837164153	0.076384791	0.085031865	0.076384791	0.085031865
4.452386439	-0.820392716	-0.813747396	-0.89984306	0.079450343	0.086095664	0.079450343	0.086095664
4.464055079	0.608821782	0.644721572	0.590515936	0.018305846	0.054205636	0.018305846	0.054205636
4.466752777	0.685277479	0.723323349	0.671810519	0.01346696	0.051512831	0.01346696	0.051512831
4.474317586	0.143191279	0.177748199	0.117736105	0.025455174	0.060012094	0.025455174	0.060012094
4.48019969	0.091861043	0.134255551	0.063805885	0.028055157	0.070449665	0.028055157	0.070449665
4.481792074	-0.842976765	-0.836193393	-0.922424786	0.079448021	0.086231393	0.079448021	0.086231393
4.487562389	0.195789083	0.220067406	0.153700492	0.042088591	0.066366914	0.042088591	0.066366914
4.488638144	0.37130335	0.400495069	0.329999437	0.041303913	0.070495632	0.041303913	0.070495632
4.489464564	0.292732948	0.319678185	0.254072826	0.038660123	0.065605359	0.038660123	0.065605359
4.489562627	0.713565584	0.826849784	0.753226451	-0.039660867	0.073623333	0.039660867	0.073623333
4.491712603	0.109243042	0.124886841	0.062105868	0.047137174	0.062780973	0.047137174	0.062780973
4.492757773	0.128400892	0.160805456	0.105339965	0.023060927	0.055465492	0.023060927	0.055465492
4.495148032	0.604178215	0.638258229	0.578215705	0.02596251	0.060042524	0.02596251	0.060042524
4.496939142	-0.25552794	-0.246416509	-0.308586658	0.053058719	0.062170149	0.053058719	0.062170149
4.497899658	-0.279065802	-0.241471738	-0.298437572	0.019371769	0.056965834	0.019371769	0.056965834
4.506887909	-1.004949388	-0.99219213	-1.070901189	0.0659518	0.078709058	0.0659518	0.078709058
4.517902903	-0.844790266	-0.837912768	-0.909518394	0.064728128	0.071605626	0.064728128	0.071605626
4.522938569	-0.234023206	-0.211953715	-0.275143217	0.04112001	0.063189502	0.04112001	0.063189502
4.524947123	-0.761425696	-0.743654641	-0.814451516	0.05302582	0.070796875	0.05302582	0.070796875
4.538855772	0.016679189	0.039263238	-0.018043719	0.034722909	0.057306958	0.034722909	0.057306958
4.543505462	0.359179877	0.384914021	0.319533572	0.039646305	0.065380449	0.039646305	0.065380449
4.563050699	-0.806104336	-0.792575242	-0.858670855	0.052566519	0.066095613	0.052566519	0.066095613
4.566751793	-0.663151511	-0.635007733	-0.701619035	0.038467523	0.066611302	0.038467523	0.066611302
4.570481357	-0.848919276	-0.841815874	-0.930113347	0.081194071	0.088297473	0.081194071	0.088297473
4.585436989	0.236483042	0.259864027	0.195513346	0.040969696	0.064350681	0.040969696	0.064350681
4.59101931	0.47445328	0.504824715	0.449257732	0.025195548	0.055566984	0.025195548	0.055566984
4.591163895	-0.517268219	-0.483119179	-0.53508738	0.017819162	0.051968201	0.017819162	0.051968201
4.609126013	0.144904378	0.204567934	0.143444277	0.001460101	0.061123657	0.001460101	0.061123657
4.610156575	-0.717995798	-0.714745301	-0.796715329	0.078719531	0.081970028	0.078719531	0.081970028
4.6140561	-0.714469197	-0.721283945	-0.784785538	0.070316341	0.063501593	0.070316341	0.063501593
4.618888336	0.863314332	0.950393756	0.882586509	-0.019272177	0.067807247	0.019272177	0.067807247
4.62460159	-0.811143234	-0.814694935	-0.884819119	0.073675885	0.070124184	0.073675885	0.070124184
4.624740143	-0.574710393	-0.572250557	-0.634924964	0.060214571	0.062674407	0.060214571	0.062674407
4.634096344	-0.07776719	-0.058577965	-0.126331998	0.048564807	0.067754032	0.048564807	0.067754032
4.636608921	-0.677358315	-0.672608072	-0.744348339	0.066990024	0.071740268	0.066990024	0.071740268
4.643089336	0.398587442	0.420111	0.358270647	0.040316794	0.061840353	0.040316794	0.061840353
4.652363728	-0.508539569	-0.475055688	-0.542340442	0.033800873	0.067284754	0.033800873	0.067284754
4.656679219	-0.460666907	-0.444784654	-0.514260335	0.053593428	0.069475681	0.053593428	0.069475681
4.658530865	0.459989197	0.529655247	0.463110283	-0.003121085	0.066544964	0.003121085	0.066544964
4.662940376	0.637009486	0.723404925	0.665920814	-0.028911328	0.057484112	0.028911328	0.057484112
4.666527337	-0.66657771	-0.668378661	-0.739350995	0.072773285	0.070972334	0.072773285	0.070972334
4.698030957	-0.314080805	-0.292519595	-0.346026925	0.031946121	0.05350733	0.031946121	0.05350733
4.702378564	0.193567701	0.212418072	0.15740421	0.036163491	0.055013861	0.036163491	0.055013861
4.714247024	0.719150414	0.751040422	0.698000836	0.021149578	0.053039586	0.021149578	0.053039586
4.726364329	-0.559399173	-0.552019667	-0.623390913	0.06399174	0.071371246	0.06399174	0.071371246
4.72823698	-0.367180616	-0.360434895	-0.424023327	0.056842711	0.063588433	0.056842711	0.063588433
4.731290513	-0.434480957	-0.4166095	-0.477151373	0.042670416	0.060541873	0.042670416	0.060541873
4.737553789	-0.596001773	-0.58079723	-0.645416748	0.049414975	0.064619518	0.049414975	0.064619518
4.739923704	-0.478475613	-0.472620954	-0.540411094	0.061935482	0.067790141	0.061935482	0.067790141
4.741358216	0.222872372	0.236577168	0.17210147	0.050770902	0.064475698	0.050770902	0.064475698
4.742120197	0.399616556	0.426894373	0.3777794	0.021837157	0.049114973	0.021837157	0.049114973
4.742308766	0.310027097	0.334349345	0.289293754	0.020733343	0.045055592	0.020733343	0.045055592
4.746439136	0.273060541	0.297934998	0.251282371	0.02177817	0.046652627	0.02177817	0.046652627
4.750476411	-0.358847297	-0.346817949	-0.411378858	0.052531561	0.064560909	0.052531561	0.064560909
4.75229431	-0.470041892	-0.454209839	-0.523222117	0.053180225	0.069012277	0.053180225	0.069012277
4.753799279	0.491490149	0.512750154	0.457567017	0.033923132	0.055183137	0.033923132	0.055183137
4.76250102	0.572168981	0.602019584	0.552122908	0.020046074	0.049896677	0.020046074	0.049896677
4.764715694	-0.278275141	-0.270324602	-0.327978642	0.049703501	0.05765404	0.049703501	0.05765404
4.767717996	-0.748342133	-0.74397467	-0.807395525	0.059053392	0.063420854	0.059053392	0.063420854
4.774702514	-0.733708623	-0.728205369	-0.794987082	0.061278459	0.066781713	0.061278459	0.066781713
4.775692205	-0.314061979	-0.271516869	-0.325159796	0.011097817	0.053642927	0.011097817	0.053642927
4.776062091	-0.226091493	-0.189344566	-0.237818331	0.011726839	0.048473766	0.011726839	0.048473766
4.777423794	-0.258050526	-0.218642961	-0.267976981	0.009926454	0.04933402	0.009926454	0.04933402
4.781627256	-0.272050252	-0.237581182	-0.299246693	0.027196441	0.06166551	0.027196441	0.06166551
4.782939714	-0.359995638	-0.342983869	-0.40056524	0.040569601	0.05758137	0.040569601	0.05758137
4.783906933	0.536413518	0.589356453	0.549198563	-0.012785045	0.04015789	0.012785045	0.04015789
4.786578783	-0.346297117	-0.328808441	-0.383662569	0.037365453	0.054854128	0.037365453	0.054854128
4.799846652	-0.009927192	0.0156689	-0.045046893	0.035119701	0.060715793	0.035119701	0.060715793
4.800298812	0.748040929	0.804811668	0.749278812	-0.001237883	0.055532856	0.001237883	0.055532856
4.800812583	-0.101367804	-0.083609299	-0.134957282	0.033589478	0.051347983	0.033589478	0.051347983
4.800977397	0.083690875	0.133797469	0.091978285	-0.00828741	0.041819184	0.00828741	0.041819184
4.80168082	-0.622250475	-0.621666891	-0.689964008	0.067713533	0.068297116	0.067713533	0.068297116
4.804605477	-0.738898123	-0.741408159	-0.810524834	0.071626711	0.069116675	0.071626711	0.069116675
4.805692776	0.4270889	0.458740454	0.426736737	0.000352163	0.032003717	0.000352163	0.032003717
4.827842734	-0.980727541	-0.989732295	-1.063551878	0.082824337	0.073819583	0.082824337	0.073819583
4.835383417	0.608959834	0.651109613	0.594014001	0.014945833	0.057095613	0.014945833	0.057095613
4.844228528	-0.07880258	-0.046561168	-0.084818854	0.006016274	0.038257686	0.006016274	0.038257686
4.857882828	0.589626282	0.616634269	0.572925978	0.016700304	0.043708291	0.016700304	0.043708291
4.864337711	-0.314168656	-0.309707067	-0.364597128	0.050428473	0.054890061	0.050428473	0.054890061
4.864963382	-0.322062719	-0.318203539	-0.375672969	0.053610249	0.05746943	0.053610249	0.05746943
4.917437573	-0.688829179	-0.690849758	-0.749549528	0.060720349	0.05869977	0.060720349	0.05869977
4.918618703	0.193649277	0.209807634	0.163437175	0.030212103	0.04637046	0.030212103	0.04637046
