R       DC-SCAN SCAN
1.45	0.59	1.55
1.55	0.34	1.20
1.65	0.14	0.91
1.75	-0.02	0.68
1.85	-0.14	0.48
1.95	-0.20	0.36
2.05	-0.27	0.21
2.15	-0.27	0.13
2.25	-0.29	0.05
2.35	-0.27	0.02
2.45	-0.25	0.00
2.55	-0.29	-0.05
2.65	-0.27	-0.09
2.75	-0.32	-0.14
2.85	-0.32	-0.14
2.95	-0.23	-0.14
3.05	-0.25	-0.16
3.15	-0.21	-0.16
3.25	-0.20	-0.18
3.35	-0.20	-0.18
